oid,label
ZTF17aaaahol,0
ZTF17aacettp,1
ZTF17aabpias,1
ZTF17aacqhdm,1
ZTF17aaaaand,0
ZTF18aaoydaj,1
ZTF18aawngde,1
ZTF17aaaadgk,0
ZTF17aacrkhu,1
ZTF17aaaabsb,0
ZTF18aaqfczi,1
ZTF18aatjbnn,1
ZTF17aaazqdt,1
ZTF17aabahpo,1
ZTF17aacqikm,1
ZTF17aaaahud,0
ZTF17aaaagpk,0
ZTF17aacqqkc,1
ZTF18aaajmbs,1
ZTF17aaaagye,0
ZTF17aaaaipl,0
ZTF18aaxxfbf,1
ZTF17aaaagwy,0
ZTF17aacqheq,1
ZTF17aaaajsn,0
ZTF18aauxzml,1
ZTF17aaaadxd,0
ZTF17aaaaibm,0
ZTF18aarvsqh,1
ZTF17aackxyf,1
ZTF17aabgcff,1
ZTF17aacrknl,1
ZTF17aaaahos,0
ZTF17aaaactj,0
ZTF17aaaabdu,0
ZTF17aacrkix,1
ZTF18aarunfu,1
ZTF17aaaaefd,0
ZTF17aacrkpm,1
ZTF17aaaaibr,0
ZTF18aaymych,1
ZTF17aaaahsp,0
ZTF17aaaahpq,0
ZTF17aaaaawl,0
ZTF17aacragf,1
ZTF17aaaagwb,0
ZTF17aaaaiqe,0
ZTF17aaaahtp,0
ZTF17aacqimo,1
ZTF18aavpady,1
ZTF17aaaaiti,0
ZTF18aawpmjv,1
ZTF17aaahmco,1
ZTF18aalcxig,1
ZTF17aaaaieq,0
ZTF17aaaadub,0
ZTF17aaaafgm,0
ZTF17aacegyo,1
ZTF17aaaacbh,0
ZTF17aaazouz,1
ZTF17aaaafes,0
ZTF17aaaajqd,0
ZTF17aabibml,1
ZTF17aaaaffn,0
ZTF17aaajkxx,1
ZTF17aacseqw,1
ZTF18aawjatn,1
ZTF17aaaafka,0
ZTF17aabxfue,1
ZTF17aacrdwd,1
ZTF18aayqolc,1
ZTF17aaaaaij,0
ZTF17aaaahca,0
ZTF17aaaaijd,0
ZTF17aaaafcd,0
ZTF17aaaaggx,0
ZTF18aasnoml,1
ZTF17aacqjiq,1
ZTF17aaaajjd,0
ZTF17aacqgyn,1
ZTF18aakeoeh,1
ZTF17aacadsm,1
ZTF17aaaabfj,0
ZTF17aaaafkx,0
ZTF18aayiahw,1
ZTF18aarlukc,1
ZTF18abadyyf,1
ZTF17aaaajfl,0
ZTF17aacqyew,1
ZTF18aataquf,1
ZTF17aaaajxi,0
ZTF18aaxqpfm,1
ZTF17aacadef,1
ZTF17aaaabtj,0
ZTF17aaaajzy,0
ZTF17aaaabgx,0
ZTF18aaqkitm,1
ZTF18aavuvde,1
ZTF17aaaahjd,0
ZTF17aaaajjj,0
ZTF17aacqhdf,1
ZTF18aaqioja,1
ZTF17aacrkhz,1
ZTF18aaxdrjn,1
ZTF17aacrkmr,1
ZTF17aacqcvh,1
ZTF18aaxbria,1
ZTF18aaxqiku,1
ZTF17aaaahhe,0
ZTF17aaafssh,1
ZTF17aaaaeja,0
ZTF17aaaafkr,0
ZTF17aaaaijb,0
ZTF17aaaahga,0
ZTF17aaaadgn,0
ZTF17aaaacwh,0
ZTF17aaaacpp,0
ZTF18aayxggr,1
ZTF17aabumhg,1
ZTF18aayfvsm,1
ZTF18aaxugum,1
ZTF17aaaadwm,0
ZTF18aavaxdv,1
ZTF17aaaaimx,0
ZTF18aaspvnw,1
ZTF17aaaafdp,0
ZTF17aaaaidw,0
ZTF18aamuill,1
ZTF17aaaaghl,0
ZTF18aatiffa,1
ZTF17aaaafii,0
ZTF17aacrurc,1
ZTF17aaaagdo,0
ZTF18aaiukvn,1
ZTF17aaaaiso,0
ZTF17aaaahis,0
ZTF17aacmtcm,1
ZTF17aabxgdf,1
ZTF17aaaaher,0
ZTF17aaaafde,0
ZTF18aavuymw,1
ZTF17aaazouw,1
ZTF17aacrirm,1
ZTF17aaaadox,0
ZTF17aaaaaxl,0
ZTF17aaaajkf,0
ZTF17aacpzus,1
ZTF18aawpflz,1
ZTF17aaaajlh,0
ZTF18aaqncpg,1
ZTF17aaaahtq,0
ZTF17aaaajgq,0
ZTF17aaatuhw,1
ZTF18aasyhml,1
ZTF17aaaaign,0
ZTF18aainvic,1
ZTF17aaaacqz,0
ZTF18aajksli,1
ZTF17aacrbac,1
ZTF17aaaafgq,0
ZTF18aahhzqn,1
ZTF17aaaabfw,0
ZTF17aaaaecd,0
ZTF17aacriee,1
ZTF17aaaadto,0
ZTF17aaaafdt,0
ZTF17aacrawf,1
ZTF17aaaaana,0
ZTF17aacqfhq,1
ZTF17aacamhc,1
ZTF17aaaaian,0
ZTF17aacrirt,1
ZTF17aaadvfh,1
ZTF17aaaaeiu,0
ZTF17aaaajyc,0
ZTF17aacqfhs,1
ZTF18aaymsbe,1
ZTF17aaaaiay,0
ZTF17aaaaasv,0
ZTF17aaaaiku,0
ZTF18aazicsd,1
ZTF17aaaaheu,0
ZTF18aawhiot,1
ZTF17aabxcjp,1
ZTF17aaaafgd,0
ZTF17aaaablu,0
ZTF17aaaahsx,0
ZTF17aaaafds,0
ZTF17aabisic,1
ZTF17aaaahem,0
ZTF18aamvand,1
ZTF18aaxsjie,1
ZTF17aaazefp,1
ZTF17aaaagpf,0
ZTF17aacqikg,1
ZTF17aaaaazf,0
ZTF17aaaaiqb,0
ZTF17aaaafjs,0
ZTF17aaaagvv,0
ZTF17aabikem,1
ZTF18aaknrox,1
ZTF17aaaajhi,0
ZTF17aaaahxv,0
ZTF17aaaajuf,0
ZTF17aaaubdn,1
ZTF17aacqhve,1
ZTF18aapdkqg,1
ZTF18aagterz,1
ZTF17aaaahbn,0
ZTF18aazgdnz,1
ZTF18aasdted,1
ZTF18aawfqax,1
ZTF17aaaxljd,1
ZTF17aaaakai,0
ZTF17aaaahlh,0
ZTF17aaaaafc,0
ZTF18aazawoj,1
ZTF17aaaajrn,0
ZTF17aaaacjy,0
ZTF17aaaajkm,0
ZTF17aaaaiia,0
ZTF17aaaafku,0
ZTF17aacamgt,1
ZTF17aacmjoh,1
ZTF17aaaenoo,1
ZTF17aaaaipt,0
ZTF17aacrihl,1
ZTF17aaaaavo,0
ZTF17aaaafoo,0
ZTF18aavnecb,1
ZTF17aaaahxj,0
ZTF17aaaabmm,0
ZTF18aarurhj,1
ZTF17aabigyi,1
ZTF17aaaagwj,0
ZTF17aacqgcd,1
ZTF17aaaajif,0
ZTF18aarldnh,1
ZTF17aacrvqe,1
ZTF17aacrigb,1
ZTF17aaaahpt,0
ZTF17aabxewd,1
ZTF18aazdcot,1
ZTF18aawhhgk,1
ZTF18aavdwmh,1
ZTF17aaaajja,0
ZTF17aaaaibq,0
ZTF17aacslty,1
ZTF18aazfndy,1
ZTF17aaaafnz,0
ZTF17aaaajkc,0
ZTF17aaaaiou,0
ZTF17aaaprlc,1
ZTF17aachzqx,1
ZTF18aaxtktp,1
ZTF18aaxtkts,1
ZTF17aaaahmp,0
ZTF17aackyqz,1
ZTF17aaaajjf,0
ZTF17aacqgzi,1
ZTF17aaaaebr,0
ZTF17aaaahcm,0
ZTF17aaaakae,0
ZTF17aaaaewv,0
ZTF17aabhnsu,1
ZTF17aaazbsm,1
ZTF17aaaaiav,0
ZTF17aaaajcc,0
ZTF18aahfzea,1
ZTF18aayfdbk,1
ZTF17aacrkme,1
ZTF18aaaapyn,1
ZTF17aaaafeh,0
ZTF17aaaaawf,0
ZTF17aaaairt,0
ZTF17aabigyq,1
ZTF17aaaadia,0
ZTF17aaaadqv,0
ZTF18aayxhyt,1
ZTF17aabxfce,1
ZTF17aaaadwp,0
ZTF17aaaaigi,0
ZTF17aaaajme,0
ZTF18aazhknn,1
ZTF17aaaahpk,0
ZTF17aaaaazb,0
ZTF18aayhdel,1
ZTF17aaaajuk,0
ZTF17aaaagge,0
ZTF17aaaaise,0
ZTF17aaaafms,0
ZTF17aaaaihq,0
ZTF18aavaxel,1
ZTF17aaaaivf,0
ZTF18aaxpixs,1
ZTF17aaazutw,1
ZTF17aaaahfk,0
ZTF17aaaajgr,0
ZTF17aaaaaat,0
ZTF17aaaacgu,0
ZTF17aacqtck,1
ZTF17aaaabjq,0
ZTF17aaaajit,0
ZTF18aayiplp,1
ZTF17aaaagca,0
ZTF18aazchzv,1
ZTF17aaaaaau,0
ZTF17aacruqt,1
ZTF18aayoxzs,1
ZTF17aaaagur,0
ZTF17aaaajjc,0
ZTF18aaxmirv,1
ZTF17aaaahjk,0
ZTF18aaxcntm,1
ZTF18aaxjuqk,1
ZTF17aaaaezz,0
ZTF17aacrkmi,1
ZTF17aacriic,1
ZTF17aaaafmc,0
ZTF18aatybem,1
ZTF18aaaatgm,1
ZTF17aaaaauf,0
ZTF18aayhcsg,1
ZTF17aacrxwu,1
ZTF18aaykeiy,1
ZTF17aaaagpd,0
ZTF17aaaagov,0
ZTF17aacridx,1
ZTF17aaaagym,0
ZTF17aaaafcy,0
ZTF17aaafssd,1
ZTF18aaudzlf,1
ZTF17aaaaidn,0
ZTF17aaaabrk,0
ZTF18abacybk,1
ZTF18aapjmhd,1
ZTF18aayzdqk,1
ZTF17aacqkox,1
ZTF18abaefve,1
ZTF17aacrkqb,1
ZTF18aawdnkz,1
ZTF17aaazlmz,1
ZTF18aayzzca,1
ZTF17aaaahdn,0
ZTF17aaaaffz,0
ZTF18aawfssi,1
ZTF17aaaagdp,0
ZTF17aaaaabj,0
ZTF17aaavhjy,1
ZTF18aazaudh,1
ZTF18aawzjwz,1
ZTF17aacrrbo,1
ZTF17aaaabev,0
ZTF18aatclnp,1
ZTF17aaaagxz,0
ZTF17aaaagpe,0
ZTF17aaaagix,0
ZTF18aarobum,1
ZTF17aacqimh,1
ZTF17aaaaild,0
ZTF17aaaagvq,0
ZTF17aabxbjv,1
ZTF17aaaaicp,0
ZTF17aabicud,1
ZTF18abaegle,1
ZTF17aacqham,1
ZTF18aaqcuba,1
ZTF17aabicse,1
ZTF17aacqhfz,1
ZTF18aawgrxz,1
ZTF17aaaaexx,0
ZTF17aacrpto,1
ZTF17aacqtep,1
ZTF17aaaaihc,0
ZTF17aacrrar,1
ZTF17aaaaasu,0
ZTF18aasycag,1
ZTF17aaaaaio,0
ZTF18aazdfjy,1
ZTF17aaaahfc,0
ZTF17aaaairg,0
ZTF18aavvvoy,1
ZTF17aaaaift,0
ZTF17aaaahdv,0
ZTF17aaaajhg,0
ZTF17aacsfnr,1
ZTF17aaaajhe,0
ZTF18aarndtz,1
ZTF18abaazan,1
ZTF17aabxjgb,1
ZTF17aaaafdx,0
ZTF17aaaaakv,0
ZTF17aaaahnm,0
ZTF17aaaaaxs,0
ZTF17aabxecg,1
ZTF17aaaabaq,0
ZTF17aaaaalq,0
ZTF17aacrpsh,1
ZTF17aacqyer,1
ZTF17aaaaecq,0
ZTF17aacrkqg,1
ZTF17aaaadyg,0
ZTF17aaaahds,0
ZTF17aaappiv,1
ZTF17aaaagts,0
ZTF17aaaajqz,0
ZTF17aaaaimo,0
ZTF17aacqlyq,1
ZTF17aacnffs,1
ZTF17aaaaivq,0
ZTF17aablbid,1
ZTF17aaauoae,1
ZTF17aaaaijp,0
ZTF17aacravy,1
ZTF17aacroxd,1
ZTF17aaaajjr,0
ZTF17aacriro,1
ZTF17aaaaioa,0
ZTF17aaaadjn,0
ZTF18aaztkxd,1
ZTF17aaaahby,0
ZTF18aayxgpc,1
ZTF18aaxtpro,1
ZTF17aaaacoq,0
ZTF17aabxfrh,1
ZTF17aaaafck,0
ZTF18aabfxpw,1
ZTF18aathacy,1
ZTF18aayjsuk,1
ZTF17aaaahky,0
ZTF18ababwvd,1
ZTF17aaajnms,1
ZTF17aacrkop,1
ZTF18aabgadk,1
ZTF18aayxitm,1
ZTF17aaaadwe,0
ZTF18aayyfkv,1
ZTF17aaaahci,0
ZTF17aaaahkf,0
ZTF17aaazftk,1
ZTF17aaaaezg,0
ZTF17aabigyo,1
ZTF18aabkknh,1
ZTF17aabbebq,1
ZTF17aaaahav,0
ZTF18aakvxqj,1
ZTF17aaawszv,1
ZTF17aaaaavs,0
ZTF17aaaafyy,0
ZTF17aaaajiw,0
ZTF17aaaahgy,0
ZTF17aaaaapt,0
ZTF17aaaajgx,0
ZTF17aaaahhw,0
ZTF17aabuhiu,1
ZTF17aaapqrs,1
ZTF17aaaxqhe,1
ZTF17aacqeea,1
ZTF18aawezib,1
ZTF17aaaahtv,0
ZTF17aaaadsa,0
ZTF17aacqiar,1
ZTF18aayhkum,1
ZTF17aaaahej,0
ZTF18aaxswvf,1
ZTF18aakeoie,1
ZTF17aaaebyo,1
ZTF17aacriqr,1
ZTF17aaaadya,0
ZTF17aacqqgn,1
ZTF18aaxyzbv,1
ZTF17aaaaatn,0
ZTF17aacsepn,1
ZTF17aaaagcs,0
ZTF17aablnub,1
ZTF17aaccidx,1
ZTF17aacpgvq,1
ZTF18aazcmqi,1
ZTF17aaaajhh,0
ZTF17aabicrg,1
ZTF17aaaaatm,0
ZTF17aaaagjb,0
ZTF17aaaaiuz,0
ZTF18aacrcia,1
ZTF17aacdsjn,1
ZTF17aacpcag,1
ZTF17aacrjgu,1
ZTF17aaaaaft,0
ZTF17aaaaawm,0
ZTF17aaaahlf,0
ZTF17aaaahne,0
ZTF18aaxuwks,1
ZTF17aaaajig,0
ZTF17aaaadua,0
ZTF17aaaafdg,0
ZTF17aaaxvyt,1
ZTF17aaaafmq,0
ZTF17aaaajqf,0
ZTF18aayhcqq,1
ZTF17aaaaguq,0
ZTF17aabmunj,1
ZTF17aabldgp,1
ZTF18aaxsflm,1
ZTF17aaaaale,0
ZTF17aaaajfb,0
ZTF17aacriru,1
ZTF17aacleln,1
ZTF18aazfrgu,1
ZTF17aaawgxq,1
ZTF17aaaafwu,0
ZTF17aaasqai,1
ZTF17aaaafco,0
ZTF17aababwe,1
ZTF18aaxugqu,1
ZTF17aaaahxg,0
ZTF17aaaahgb,0
ZTF17aaaagpr,0
ZTF17aacqqfh,1
ZTF17aaaahuk,0
ZTF17aaaajyb,0
ZTF17aacricx,1
ZTF17aaaadxl,0
ZTF18aayvbtl,1
ZTF17aaaafdw,0
ZTF17aaaagox,0
ZTF18aasiynn,1
ZTF17aaaaamo,0
ZTF17aaaajpc,0
ZTF17aaaache,0
ZTF18aaxjuwy,1
ZTF18aasyrit,1
ZTF18aaqcozd,1
ZTF17aaaajpv,0
ZTF18aajlisq,1
ZTF17aaaaihi,0
ZTF17aacqibg,1
ZTF17aaaaiab,0
ZTF18aazyftx,1
ZTF17aaaafjn,0
ZTF17aacqikw,1
ZTF17aaaaaly,0
ZTF17aaaaigs,0
ZTF18aarcmgj,1
ZTF17aaaahaq,0
ZTF17aaaaizy,0
ZTF17aaaabvq,0
ZTF18aaovsjn,1
ZTF17aacrssa,1
ZTF17aaaevml,1
ZTF17aaccgmw,1
ZTF17aaaafjy,0
ZTF18aapabli,1
ZTF18aaxgkne,1
ZTF18aaxqfjf,1
ZTF18aansqov,1
ZTF18aaqnift,1
ZTF18aatyrss,1
ZTF17aacqibe,1
ZTF18aayqvuw,1
ZTF17aaaagvz,0
ZTF18aaxukvv,1
ZTF17aaaaipw,0
ZTF17aacpmmn,1
ZTF17aaaaitg,0
ZTF17aaaafiz,0
ZTF17aaaprsg,1
ZTF17aaaahic,0
ZTF17aacfgbu,1
ZTF18aaxqwnd,1
ZTF18aaogzuh,1
ZTF17aacseik,1
ZTF18aavunsj,1
ZTF17aaaaeda,0
ZTF18aaxpmto,1
ZTF18aaqkcso,1
ZTF17aaaagqa,0
ZTF17aaaabme,0
ZTF18aazsung,1
ZTF17aaazrbf,1
ZTF17aaaajtx,0
ZTF17aabwial,1
ZTF17aaaaebq,0
ZTF17aaaaauy,0
ZTF17aaaafie,0
ZTF18aaykfjf,1
ZTF17aaaacpv,0
ZTF17aaaxmpq,1
ZTF17aaaafnx,0
ZTF17aaaaaen,0
ZTF17aaaafvc,0
ZTF18aabiote,1
ZTF18aaroxwp,1
ZTF17aaaahlw,0
ZTF18aakysyu,1
ZTF17aaaacqa,0
ZTF17aaaacdc,0
ZTF18ababdcf,1
ZTF17aaaaazj,0
ZTF17aaaaiqh,0
ZTF18aaznexw,1
ZTF17aacrida,1
ZTF17aaaaaot,0
ZTF17aaaagil,0
ZTF17aaaadyq,0
ZTF18abaanfj,1
ZTF17aaaahrb,0
ZTF17aaaaias,0
ZTF18aawkdyg,1
ZTF17aaaajtb,0
ZTF17aabafsz,1
ZTF18aasklcy,1
ZTF17aaaacrs,0
ZTF18aaymkki,1
ZTF17aacrrea,1
ZTF17aaaajpl,0
ZTF17aaaajtg,0
ZTF17aaaaanf,0
ZTF17aaaahho,0
ZTF18aaxnayd,1
ZTF18aaxuxsc,1
ZTF17aabfjwk,1
ZTF17aaaajph,0
ZTF17aaaabky,0
ZTF18aajhihd,1
ZTF17aaaafog,0
ZTF18aawncdo,1
ZTF18aaragmf,1
ZTF18aarxzmv,1
ZTF17aaaaihb,0
ZTF17aaaajrw,0
ZTF17aaaagxj,0
ZTF17aacjvqs,1
ZTF18aasjxor,1
ZTF18aaxlypo,1
ZTF18aazclfo,1
ZTF17aaaahgf,0
ZTF17aaaafbb,0
ZTF18aacdblq,1
ZTF17aabigyp,1
ZTF17aaaajlb,0
ZTF17aaaagax,0
ZTF17aaaagnt,0
ZTF17aaaakac,0
ZTF18aazijfh,1
ZTF17aaaaabi,0
ZTF17aaaafwr,0
ZTF18abadlcc,1
ZTF17aaaahjw,0
ZTF17aaaacpb,0
ZTF17aacrsci,1
ZTF17aabdvrm,1
ZTF17aacadtk,1
ZTF17aaaajoc,0
ZTF17aaaahlq,0
ZTF17aacemvz,1
ZTF18aarcmaa,1
ZTF18aamvrvi,1
ZTF17aaaageb,0
ZTF17aaatxap,1
ZTF17aabgtns,1
ZTF17aabeztz,1
ZTF17aaaagaj,0
ZTF17aaaahdu,0
ZTF17aaaaijg,0
ZTF17aaaackc,0
ZTF17aaaabar,0
ZTF17aaaadkg,0
ZTF17aaaajol,0
ZTF17aacrkgt,1
ZTF17aaaaahq,0
ZTF17aaaabfo,0
ZTF18aaiklah,1
ZTF17aaaaflx,0
ZTF17aaazwon,1
ZTF18aakybaf,1
ZTF18aaisybp,1
ZTF17aaaahsm,0
ZTF17aaaafmw,0
ZTF17aaaakaq,0
ZTF17aaaaiax,0
ZTF17aaaahjz,0
ZTF17aaaagzh,0
ZTF17aaaahmy,0
ZTF17aaaaiwq,0
ZTF18aaduaju,1
ZTF18abaedwo,1
ZTF17aaaajbb,0
ZTF18aazclhy,1
ZTF17aaaahro,0
ZTF17aaaaauo,0
ZTF17aacqrki,1
ZTF17aabgcer,1
ZTF17aaaafkj,0
ZTF18aajzyfb,1
ZTF17aacrigr,1
ZTF18aaubejv,1
ZTF17aaaahui,0
ZTF17aaaaibn,0
ZTF17aaaafni,0
ZTF17aaaahnb,0
ZTF17aaaafmo,0
ZTF17aaaaetc,0
ZTF17aacakvk,1
ZTF17aaaaflb,0
ZTF17aaaajlf,0
ZTF18aaxqoos,1
ZTF17aaaafxk,0
ZTF17aaccovc,1
ZTF17aaaahxt,0
ZTF17aaaafcg,0
ZTF17aaaaien,0
ZTF18aasouko,1
ZTF18aaxqugv,1
ZTF17aaaaasm,0
ZTF17aaaaaoy,0
ZTF17aaaahfz,0
ZTF18aaiicgn,1
ZTF17aaatuto,1
ZTF17aaaailg,0
ZTF17aaaaawb,0
ZTF17aaaabad,0
ZTF18aaldmup,1
ZTF17aaaahgv,0
ZTF17aaaaasy,0
ZTF17aaaafnt,0
ZTF17aacqilp,1
ZTF17aaasiak,1
ZTF18aajowtb,1
ZTF18aaajzzh,1
ZTF17aaaahof,0
ZTF17aaaahhf,0
ZTF17aaaafbf,0
ZTF18aaxdnlq,1
ZTF17aaaabav,0
ZTF17aaaagpw,0
ZTF17aaaxshe,1
ZTF17aackvrh,1
ZTF17aaaajib,0
ZTF18aajdcfy,1
ZTF17aablquf,1
ZTF17aaaafyi,0
ZTF17aaaaioo,0
ZTF18aaxjflf,1
ZTF17aaaahfy,0
ZTF17aaaacpt,0
ZTF17aaaabsr,0
ZTF17aaaaifb,0
ZTF17aabxevu,1
ZTF17aaaabnu,0
ZTF18aathesh,1
ZTF17aaaabax,0
ZTF17aacqikc,1
ZTF17aaccgnl,1
ZTF17aacrjiw,1
ZTF18aawjfrj,1
ZTF18aakutpu,1
ZTF18aaxnkos,1
ZTF17aaaahva,0
ZTF17aaaafaz,0
ZTF17aacqjiz,1
ZTF17aaaahil,0
ZTF17aaaagip,0
ZTF17aabnzhg,1
ZTF18aawglif,1
ZTF17aaaytkw,1
ZTF17aaaacsm,0
ZTF17aaaadzt,0
ZTF17aabxcnq,1
ZTF17aaaadha,0
ZTF17aaaaihf,0
ZTF17aaaacbq,0
ZTF18aablnlt,1
ZTF17aaaxpgn,1
ZTF17aacqmbp,1
ZTF17aacrbsi,1
ZTF17aaaadyb,0
ZTF17aaaabdv,0
ZTF18aagwpki,1
ZTF17aaaahcn,0
ZTF17aaaajyo,0
ZTF17aaaaaoa,0
ZTF17aaaadue,0
ZTF17aacqjje,1
ZTF18aataceh,1
ZTF17aaaahjc,0
ZTF17aacqikx,1
ZTF17aaaaaee,0
ZTF17aaaaera,0
ZTF17aaaprxd,1
ZTF17aaccnpi,1
ZTF17aaaajls,0
ZTF17aaaafev,0
ZTF17aaaptef,1
ZTF18aanlkpp,1
ZTF17aaaaakm,0
ZTF18aavhwcc,1
ZTF17aaaaahs,0
ZTF17aaaaein,0
ZTF17aaaadvn,0
ZTF17aaaaaux,0
ZTF18aaxnqjb,1
ZTF17aaaajgv,0
ZTF17aaaajui,0
ZTF17aacqqex,1
ZTF17aaaaapm,0
ZTF17aaaaeah,0
ZTF17aaaaaup,0
ZTF18aawhipg,1
ZTF17aaaptcz,1
ZTF17aaaxuqt,1
ZTF17aaaajgm,0
ZTF17aaaaipp,0
ZTF17aaaahef,0
ZTF17aacngmw,1
ZTF17aaaacfg,0
ZTF17aaaajud,0
ZTF17aaaaene,0
ZTF18aayimkt,1
ZTF17aaaaitq,0
ZTF17aaakgyo,1
ZTF18aaylrqw,1
ZTF17aaaajrq,0
ZTF17aacrjgw,1
ZTF17aabigid,1
ZTF17aaaaipx,0
ZTF17aaaadvt,0
ZTF17aaaaikl,0
ZTF18aaxkfos,1
ZTF17aaaajgh,0
ZTF17aaaadbt,0
ZTF18aaxpzer,1
ZTF17aaaaftq,0
ZTF17aacqffs,1
ZTF17aaaaihp,0
ZTF17aaaabao,0
ZTF17aaaahgn,0
ZTF18aavabtt,1
ZTF18aahbrge,1
ZTF17aaaajzn,0
ZTF17aaaqkve,1
ZTF17aaaaiuq,0
ZTF18aayjyty,1
ZTF17aaaafgi,0
ZTF17aaaaghx,0
ZTF17aaaajlg,0
ZTF17aaaadrp,0
ZTF17aacrdvy,1
ZTF17aaaahuh,0
ZTF18aaxsfvd,1
ZTF18aaqydat,1
ZTF17aacqilc,1
ZTF17aacqhdx,1
ZTF18aaynmsb,1
ZTF18aaxuuke,1
ZTF17aaaaipq,0
ZTF18aayjiji,1
ZTF17aaaaabo,0
ZTF18aakyear,1
ZTF18aakllmu,1
ZTF17aabfnmy,1
ZTF18aatgdph,1
ZTF17aaaaady,0
ZTF17aaaahoa,0
ZTF17aaaajjz,0
ZTF17aaaqodo,1
ZTF17aaaadpl,0
ZTF18aaziehk,1
ZTF17aaaaiqq,0
ZTF17aaaahld,0
ZTF17aaaafjb,0
ZTF17aaapqjd,1
ZTF17aaaahqn,0
ZTF17aaaajbu,0
ZTF17aaaaggg,0
ZTF17aaaaiow,0
ZTF17aaaahpw,0
ZTF17aaaaepd,0
ZTF17aaaaerh,0
ZTF17aaaaira,0
ZTF17aaaadlm,0
ZTF18aaqvuhl,1
ZTF17aaccuxe,1
ZTF17aacsnld,1
ZTF17aacqhej,1
ZTF17aacqheo,1
ZTF17aackyvg,1
ZTF17aaaajgc,0
ZTF18aaqklis,1
ZTF18aaxveek,1
ZTF17aaaadfx,0
ZTF17aaaajhl,0
ZTF17aaaafhw,0
ZTF18ababxzt,1
ZTF17aaaaihg,0
ZTF17aaaaflt,0
ZTF17aaaajua,0
ZTF17aacqtiy,1
ZTF17aaaafgh,0
ZTF17aacrenx,1
ZTF17aacnuqb,1
ZTF17aabatmv,1
ZTF18aaxsioa,1
ZTF18aaxttnr,1
ZTF17aaaagmr,0
ZTF17aaaahdz,0
ZTF18aacrptw,1
ZTF17aaaabvi,0
ZTF17aaaaezn,0
ZTF17aacpqxz,1
ZTF17aaaagna,0
ZTF17aaaajca,0
ZTF18aayoqhd,1
ZTF17aabxcsb,1
ZTF17aaaaekz,0
ZTF17aacravi,1
ZTF18aaztkpq,1
ZTF18aayzcxj,1
ZTF17aaaaafh,0
ZTF18aamcwzy,1
ZTF17aaaacuj,0
ZTF17aaaaedi,0
ZTF17aaayigq,1
ZTF17aaaaanb,0
ZTF18aaxrwki,1
ZTF17aaaajgu,0
ZTF17aaaadhk,0
ZTF17aaaafjh,0
ZTF17aaaadxz,0
ZTF18aaqbisz,1
ZTF17aaaajvv,0
ZTF18aasyill,1
ZTF17aaaailb,0
ZTF17aacrkhr,1
ZTF17aaaaass,0
ZTF17aacqjjl,1
ZTF17aaaafcm,0
ZTF18aaxmnkw,1
ZTF18aayqfrh,1
ZTF17aaaaigx,0
ZTF17aaaaigd,0
ZTF17aacriqk,1
ZTF18aayzjkd,1
ZTF17aaaadxm,0
ZTF17aacajgj,1
ZTF17aaaaisd,0
ZTF18aaqvimt,1
ZTF17aaaaalb,0
ZTF17aaaxsdc,1
ZTF17aacacuy,1
ZTF18aazfvme,1
ZTF17aaaaacn,0
ZTF18aarfmhi,1
ZTF17aaaagit,0
ZTF18aajogsb,1
ZTF18aaxcupv,1
ZTF17aaaafey,0
ZTF18aaziayj,1
ZTF18aaxyymb,1
ZTF18aaywgpt,1
ZTF17aaaajhy,0
ZTF17aabbpyt,1
ZTF17aaaahel,0
ZTF17aacrdyd,1
ZTF17aaaaaso,0
ZTF18aawucbo,1
ZTF18aazaryj,1
ZTF18aaggbpq,1
ZTF18aaqbcoo,1
ZTF17aacrhmx,1
ZTF17aaaajgz,0
ZTF17aacmnmc,1
ZTF17aaaafna,0
ZTF17aaaajpi,0
ZTF18ababyfv,1
ZTF17aacqhdh,1
ZTF18aaaeczy,1
ZTF17aaaajpd,0
ZTF17aaaahlx,0
ZTF17aaaahpu,0
ZTF18aaxrabr,1
ZTF18aayfzgk,1
ZTF17aaaajiq,0
ZTF18aaymxdb,1
ZTF17aaaaaqp,0
ZTF17aaaafvm,0
ZTF17aacrmcs,1
ZTF17aaaairn,0
ZTF17aaaajzz,0
ZTF17aaaahna,0
ZTF17aaaairi,0
ZTF18aarwrms,1
ZTF17aaaahao,0
ZTF17aaaaigh,0
ZTF17aaaairq,0
ZTF18aavryhc,1
ZTF17aacrjfs,1
ZTF17aaaajff,0
ZTF17aaaahal,0
ZTF18aaymvhh,1
ZTF17aaaagog,0
ZTF17aaaajhz,0
ZTF17aacrknc,1
ZTF17aaaafju,0
ZTF18aamrkmd,1
ZTF17aaaadxf,0
ZTF17aaatuiv,1
ZTF17aaaacnt,0
ZTF17aaaafjp,0
ZTF17aaaaasi,0
ZTF17aaaahhs,0
ZTF17aackypn,1
ZTF17aaaaimr,0
ZTF17aaaabbl,0
ZTF17aaaacpw,0
ZTF18abaccgq,1
ZTF17aabulep,1
ZTF17aaaafdy,0
ZTF17aaaafin,0
ZTF17aaaaban,0
ZTF17aaccwob,1
ZTF17aaaagtt,0
ZTF17aaaafbl,0
ZTF17aaaafbk,0
ZTF17aaaafkv,0
ZTF17aaaafgc,0
ZTF18aawitoj,1
ZTF17aaaacui,0
ZTF17aaaaipv,0
ZTF18aajaubg,1
ZTF17aaaahan,0
